timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1724343000,Aug 22 2024 - 4:10pm,complete,N/A,Al Taawon,Al Feiha,N/A,1,0.00,0.00,1.54,1.08,1,0,1,0,0,0,"90'5","",1,3,1,1,3,0,0,2,2,1,12,9,5,4,3,4,7,9,64,36,0.00,0.00,1.28,1.03,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.42,4.43,5.90,1.16,1.66,2.42,4.25,1.80,1.91,Al Taawon Club Stadium (Buraydah (Buraidah))
1724349600,Aug 22 2024 - 6:00pm,complete,N/A,Al Wahda,Al Riyadh,Mohammed Al Esmaiel,1,0.00,0.00,0.86,1.15,3,3,6,1,1,0,"40,62,90'4","51,85,90'7",4,7,2,0,2,1,0,2,0,3,19,7,8,4,7,3,14,7,59,41,0.00,0.00,1.85,1.08,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.62,3.85,5.00,1.28,1.85,3.10,6.25,1.83,1.85,King Abdulaziz Sports City Stadium (Makkah (Mecca))
1724349600,Aug 22 2024 - 6:00pm,complete,N/A,Al Nassr,Al Raed,Khaled Al Teris,1,0.00,0.00,1.92,0.77,1,1,2,1,1,0,"34","49",13,1,3,0,5,0,1,2,3,2,29,9,9,6,13,2,12,10,72,28,0.00,0.00,2.67,1.04,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.25,6.00,10.00,1.10,1.38,1.95,3.10,1.73,1.95,Al Awal Park at King Saud University (Ar-Riyāḍ (Riyadh))
1724429400,Aug 23 2024 - 4:10pm,complete,N/A,Dhamk,Al Khaleej,N/A,1,0.00,0.00,1.46,1.38,0,1,1,1,0,1,"","16",5,1,2,0,3,0,1,1,0,3,21,6,4,2,12,3,9,13,57,43,0.00,0.00,1.67,0.60,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.31,3.26,3.08,1.33,1.99,3.50,7.00,1.73,1.95,Dhamak Club Stadium (Khamis Mushait)
1724436000,Aug 23 2024 - 6:00pm,complete,N/A,Al Ahli,Al Orubah,Sami Al Jires,1,0.00,0.00,2.08,0.85,2,0,2,1,1,0,"32,80","",4,1,1,0,3,0,1,0,0,3,25,9,7,3,11,5,13,5,68,32,0.00,0.00,2.17,0.91,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.22,7.00,8.50,1.07,1.40,1.83,3.00,1.70,2.00,King Abdullah Sports City (Jeddah)
1724436000,Aug 23 2024 - 6:00pm,complete,N/A,Al Quadisiya,Al Fateh,Ahmad Al Rumaikhani,1,0.00,0.00,2.23,0.62,3,0,3,1,1,0,"34,73,90'2","",9,4,2,0,0,0,0,2,0,0,15,5,6,4,4,1,14,9,50,50,0.00,0.00,1.41,0.82,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.69,3.46,4.17,1.18,1.70,2.60,4.33,1.67,2.10,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1724515800,Aug 24 2024 - 4:10pm,complete,N/A,Al Kholood,Al Ittihad,Faisal Alblwi,1,0.00,0.00,1.54,1.92,0,1,1,0,0,0,"","90'4",4,5,1,0,1,0,0,1,0,1,12,12,3,2,2,6,11,18,34,66,0.00,0.00,0.81,1.12,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.70,4.33,1.67,1.11,1.44,2.00,3.20,1.45,2.55,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1724522400,Aug 24 2024 - 6:00pm,complete,N/A,Al Akhdoud,Al Hilal,Fedayi San,1,0.00,0.00,0.69,2.00,0,3,3,3,0,3,"","4,39,45'1",1,1,3,0,0,0,3,0,0,0,6,13,0,7,5,5,13,7,33,67,0.00,0.00,0.48,1.53,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,12.00,6.50,1.20,1.09,1.35,1.90,3.00,1.77,1.90,Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran)
1724522400,Aug 24 2024 - 6:00pm,complete,N/A,Al Shabab,Al Ittifaq,Majed Al Shamrani,1,0.00,0.00,1.92,1.93,0,1,1,0,0,0,"","74",4,3,0,0,1,0,0,0,0,1,10,7,5,3,5,3,13,12,60,40,0.00,0.00,1.49,0.86,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.16,3.48,3.35,1.27,1.85,3.08,5.85,1.62,2.10,Al-Shabab Club Stadium (Riyadh)
1724773500,Aug 27 2024 - 3:45pm,complete,N/A,Al Fateh,Al Ahli,N/A,2,0.00,0.00,1.15,1.69,1,0,1,0,0,0,"54","",4,4,1,0,2,0,1,0,1,1,10,10,4,6,2,1,9,9,43,57,0.00,0.00,0.91,1.25,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.49,4.37,1.61,1.14,1.48,2.20,3.70,1.48,2.40,Al Fateh Club Stadium (Al-Hasa)
1724781600,Aug 27 2024 - 6:00pm,complete,N/A,Al Raed,Al Quadisiya,N/A,2,0.00,0.00,0.62,1.77,0,1,1,0,0,0,"","79",2,5,3,0,2,0,1,2,1,1,4,13,0,7,3,3,11,15,41,59,0.00,0.00,0.39,1.46,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.41,3.13,1.97,1.20,1.73,2.55,4.50,1.67,2.10,Al Raid Club Stadium (Buraydah (Buraidah))
1724781600,Aug 27 2024 - 6:00pm,complete,N/A,Al Feiha,Al Nassr,Majed Al Shamrani,2,0.00,0.00,0.92,2.23,1,4,5,2,0,2,"86","5,45'10,85,90'5",3,3,2,0,0,0,2,0,0,0,15,20,7,11,4,7,9,6,44,56,0.00,0.00,1.37,2.29,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,8.23,6.32,1.21,1.06,1.29,1.80,2.88,1.57,2.38,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1724859900,Aug 28 2024 - 3:45pm,complete,N/A,Al Ittifaq,Al Akhdoud,Khaled Al Teris,2,0.00,0.00,0.75,1.08,1,0,1,0,0,0,"63","",4,3,0,0,1,0,0,0,1,0,9,14,5,4,3,6,6,7,49,51,0.00,0.00,1.20,1.18,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.68,3.92,4.48,1.22,1.79,2.79,5.15,1.76,1.91,Al Ettifaq Club Stadium (Ad Dammām (Dammam))
1724868000,Aug 28 2024 - 6:00pm,complete,N/A,Al Hilal,Dhamk,Istvan Kovacs,2,0.00,0.00,2.38,0.69,3,2,5,1,1,0,"45'5,73,84","49,53",8,1,2,0,3,0,0,2,1,2,16,7,10,4,2,2,15,11,67,33,0.00,0.00,1.95,0.79,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.10,9.36,11.72,1.06,1.29,1.77,2.71,1.83,1.83,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1724868000,Aug 28 2024 - 6:00pm,complete,N/A,Al Wahda,Al Orubah,N/A,2,1.00,0.00,0.86,0.85,2,1,3,2,1,1,"1,90'3","33",3,6,3,0,0,0,1,2,0,0,13,10,4,5,5,2,7,10,53,47,1.85,0.91,1.11,1.00,4.00,50,100,50,50,50,0,100,50,100,5.00,5.00,2.00,3.25,3.50,1.21,1.70,2.75,5.10,1.57,2.25,King Abdulaziz Sports City Stadium (Makkah (Mecca))
1724946900,Aug 29 2024 - 3:55pm,complete,N/A,Al Riyadh,Al Kholood,Sultan Al-Harbi,2,0.00,0.00,1.46,0.85,3,1,4,1,1,0,"21,75,90'4","50",5,7,1,0,2,0,1,0,2,0,12,13,6,5,3,5,13,14,45,55,0.00,0.00,1.35,1.36,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.85,3.40,3.75,1.18,1.65,2.63,4.60,1.57,2.25,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1724954400,Aug 29 2024 - 6:00pm,complete,N/A,Al Khaleej,Al Shabab,Abdullah Al Awedan,2,0.00,0.00,1.15,1.62,0,1,1,0,0,0,"","60",3,0,0,0,3,0,0,0,1,2,9,5,3,3,4,1,12,19,53,47,0.00,0.00,1.01,0.74,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.83,3.39,1.87,1.27,1.88,3.18,5.95,1.75,1.92,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1724954400,Aug 29 2024 - 6:00pm,complete,N/A,Al Ittihad,Al Taawon,Ivan Kružliak,2,0.00,0.00,2.85,1.31,2,1,3,0,0,0,"70,90'8","59",4,3,3,0,4,1,2,1,1,4,14,15,7,5,3,4,10,12,51,49,0.00,0.00,1.45,1.25,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.79,3.99,3.85,1.15,1.59,2.24,4.10,1.57,2.25,King Abdullah Sports City (Jeddah)
1726242300,Sep 13 2024 - 3:45pm,complete,N/A,Al Taawon,Al Khaleej,Khaled Al Teris,3,3.00,3.00,1.54,1.38,2,0,2,1,1,0,"18,51","",4,5,5,0,3,0,4,1,2,1,16,13,6,0,6,8,14,10,57,43,1.28,0.60,1.52,0.90,1.00,0,0,0,0,0,0,50,0,50,2.00,6.00,1.60,3.60,4.50,1.31,1.97,3.48,6.65,1.91,1.80,Al Taawoun Club Stadium (Buraydah (Buraidah))
1726242600,Sep 13 2024 - 3:50pm,complete,N/A,Dhamk,Al Akhdoud,Majed Al Shamrani,3,0.00,0.00,1.46,1.08,3,1,4,3,3,0,"6,12,28","73",5,11,2,0,2,0,1,1,1,1,11,22,6,6,5,10,11,13,40,60,1.67,1.18,1.29,1.97,1.00,0,0,0,0,0,0,50,0,50,8.00,3.00,2.05,3.30,3.55,1.38,2.10,3.85,8.00,1.83,1.83,Dhamak Club Stadium (Khamis Mushait)
1726250400,Sep 13 2024 - 6:00pm,complete,N/A,Al Nassr,Al Ahli,Sergey Karasev,3,1.00,0.00,1.92,1.69,1,1,2,0,0,0,"90'9","57",8,3,1,0,3,0,0,1,1,2,20,7,5,5,13,1,7,19,59,41,2.67,1.25,1.89,0.93,1.50,50,50,0,0,0,0,50,0,100,17.00,5.00,1.83,3.90,3.75,1.15,1.50,2.20,3.75,1.44,2.50,Al Awal Park at King Saud University (Ar-Riyāḍ (Riyadh))
1726327200,Sep 14 2024 - 3:20pm,complete,N/A,Al Fateh,Al Ittifaq,Abdulsamad Bakri,3,3.00,3.00,1.15,1.93,1,2,3,1,0,1,"64","42,73",4,1,0,0,1,0,0,0,0,1,8,19,3,7,2,8,14,12,55,45,0.91,0.86,0.89,1.78,1.00,0,0,0,0,0,0,0,0,100,7.00,2.00,3.10,3.40,2.20,1.25,1.85,3.20,6.50,1.67,2.15,Al Fateh Club Stadium (Al-Hofuf)
1726328700,Sep 14 2024 - 3:45pm,complete,N/A,Al Feiha,Al Raed,N/A,3,0.00,1.00,0.92,0.77,0,5,5,3,0,3,"","6,17,45'6,60,66",2,4,1,1,1,0,1,1,0,1,9,21,0,9,7,9,10,10,51,49,1.37,1.04,0.72,2.12,3.50,100,100,50,50,50,50,100,50,100,4.00,7.00,2.75,3.30,2.45,1.33,2.05,3.65,7.50,1.77,1.91,Al Majma'ah Sports City Stadium (Al Majma'ah)
1726336800,Sep 14 2024 - 6:00pm,complete,N/A,Al Riyadh,Al Hilal,Tamás Bognár,3,3.00,3.00,1.46,2.00,0,3,3,0,0,0,"","53,80,90'10",3,12,3,0,2,0,1,2,1,1,8,23,2,9,4,7,12,15,38,62,1.35,1.53,0.91,2.14,3.50,50,100,100,50,0,50,100,50,50,6.00,1.00,12.00,7.50,1.15,1.10,1.35,1.93,3.10,1.73,1.95,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1726413600,Sep 15 2024 - 3:20pm,complete,N/A,Al Quadisiya,Al Shabab,Faisal Alblwi,3,3.00,3.00,2.23,1.62,0,1,1,1,0,1,"","14",10,2,5,0,3,0,1,4,1,2,19,7,8,4,10,1,13,10,47,53,1.41,0.74,2.18,0.70,2.00,0,50,50,0,0,0,50,50,100,9.00,5.00,1.72,3.60,4.44,1.27,1.84,3.14,5.90,1.83,1.83,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1726415400,Sep 15 2024 - 3:50pm,complete,N/A,Al Kholood,Al Orubah,Raed Al Zahrani,3,0.00,0.00,1.54,0.85,3,3,6,2,1,1,"10,52,89","27,46,77",4,2,1,0,3,0,0,1,1,2,19,11,8,6,7,3,7,10,43,57,0.81,0.96,1.80,1.25,1.75,25,50,25,0,0,25,50,0,100,7.50,2.50,1.81,3.43,4.20,1.29,1.93,3.40,6.50,1.80,2.00,Ar-Rass Stadium (Al Hazm Club Stadium) (Ar-Rass (Rass))
1726423200,Sep 15 2024 - 6:00pm,complete,N/A,Al Ittihad,Al Wahda,Sami Al Jires,3,3.00,0.00,2.85,0.67,7,1,8,4,3,1,"2,13,45'4,46,55,87,89","31",4,3,1,0,1,0,1,0,1,0,18,13,12,7,3,4,9,4,66,34,1.45,0.00,2.10,1.48,1.50,50,50,50,0,0,0,0,50,50,4.00,3.00,1.36,5.00,7.50,1.15,1.50,2.30,4.00,1.72,2.05,King Abdullah Sports City (Jeddah)
1726760400,Sep 19 2024 - 3:40pm,complete,N/A,Al Akhdoud,Al Quadisiya,Sultan Al-Harbi,4,0.00,3.00,0.69,1.77,0,0,0,0,0,0,"","",5,6,2,1,2,1,1,2,1,2,16,7,5,3,9,3,13,9,53,47,0.48,1.46,1.67,0.89,2.00,0,50,50,0,0,50,50,0,50,6.00,5.00,4.77,3.73,1.56,1.20,1.78,2.80,4.40,1.72,1.97,Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran)
1726761300,Sep 19 2024 - 3:55pm,complete,N/A,Al Orubah,Al Fateh,N/A,4,0.00,0.00,1.15,0.62,1,0,1,0,0,0,"50","",4,4,4,0,3,0,1,3,1,2,16,15,5,7,7,5,16,13,35,65,0.00,0.82,1.38,1.63,1.50,0,50,50,0,0,0,50,50,50,4.00,0.00,2.62,3.37,2.44,1.22,1.81,2.80,5.20,1.60,2.20,Al-Jouf University Stadium (Sakākā (Sakakah))
1726768800,Sep 19 2024 - 6:00pm,complete,N/A,Al Wahda,Al Kholood,N/A,4,2.00,0.00,0.86,0.85,0,1,1,0,0,0,"","60",4,3,4,1,2,0,1,4,0,2,14,12,5,5,4,5,15,3,65,35,1.48,1.36,1.22,1.14,4.25,100,100,100,75,25,25,100,75,100,10.50,4.50,2.39,3.25,2.54,1.22,1.73,2.88,6.00,1.57,2.38,King Abdulaziz Sports City Stadium (Makkah (Mecca))
1726845300,Sep 20 2024 - 3:15pm,complete,N/A,Al Khaleej,Al Feiha,N/A,4,0.00,0.00,1.15,1.08,0,0,0,0,0,0,"","",3,2,1,0,3,0,1,0,1,2,10,9,4,3,5,3,12,10,45,55,1.01,1.03,1.05,0.83,1.00,0,0,0,0,0,0,0,0,100,6.00,3.00,1.73,3.56,4.45,1.31,2.01,3.42,6.60,1.87,1.79,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1726847700,Sep 20 2024 - 3:55pm,complete,N/A,Al Ahli,Dhamk,N/A,4,3.00,0.00,2.08,0.69,4,2,6,2,1,1,"13,46,90'8,90'16","45'9,65",6,3,3,0,2,0,2,1,0,2,24,20,11,6,10,7,14,12,54,46,2.17,0.79,2.42,1.52,3.50,50,100,50,50,50,0,100,50,100,5.00,4.00,1.42,4.75,6.50,1.18,1.57,2.45,4.33,1.73,1.95,King Abdullah Sports City (Jeddah)
1726855200,Sep 20 2024 - 6:00pm,complete,N/A,Al Ittifaq,Al Nassr,Serdar Gözübüyük,4,3.00,3.00,0.75,2.23,0,3,3,1,0,1,"","33,56,70",3,6,2,0,1,0,0,2,0,1,7,16,3,9,3,5,17,11,45,55,1.20,2.29,0.86,1.82,3.00,50,50,50,50,50,50,50,50,100,7.00,0.00,4.50,3.95,1.70,1.18,1.57,2.40,4.20,1.53,2.30,Al Ettifaq Club Stadium (Ad Dammām (Dammam))
1726932600,Sep 21 2024 - 3:30pm,complete,N/A,Al Shabab,Al Taawon,N/A,4,0.00,0.00,1.92,1.31,1,0,1,1,1,0,"25","",1,5,2,0,4,0,1,1,2,2,8,8,4,4,4,2,7,11,38,62,1.49,1.25,0.96,1.07,2.00,50,50,50,0,0,0,0,50,100,7.00,5.00,2.02,3.21,3.81,1.34,2.08,3.67,6.35,1.83,1.83,Al-Shabab Club Stadium (Riyadh)
1726932900,Sep 21 2024 - 3:35pm,complete,N/A,Al Raed,Al Riyadh,N/A,4,0.00,1.00,0.62,1.15,1,2,3,0,0,0,"71","80,90'5",7,8,1,1,2,0,2,0,0,2,10,19,3,8,3,5,5,7,42,58,0.39,1.08,0.87,1.95,3.50,50,50,50,50,50,0,50,50,100,9.00,7.00,2.15,3.40,3.20,1.33,2.05,3.70,7.50,1.80,1.85,Al Raid Club Stadium (Buraydah (Buraidah))
1726941600,Sep 21 2024 - 6:00pm,complete,N/A,Al Hilal,Al Ittihad,Sandro Schärer,4,3.00,3.00,2.38,1.92,3,1,4,3,3,0,"3,14,37","86",6,7,1,0,2,0,1,0,2,0,18,7,10,4,4,1,13,17,59,41,1.95,1.12,2.01,0.89,3.00,50,50,50,50,50,0,50,50,100,13.00,3.00,1.67,4.33,4.14,1.12,1.44,2.15,3.55,1.50,2.50,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1727450400,Sep 27 2024 - 3:20pm,complete,N/A,Al Nassr,Al Wahda,Bastian Dankert,5,1.00,0.00,1.92,0.67,2,0,2,1,1,0,"41,56","",6,3,3,0,1,1,1,2,1,1,20,5,8,3,7,2,10,11,66,34,2.28,1.48,2.03,0.70,5.00,100,100,50,50,50,50,75,75,100,13.50,3.00,1.10,10.48,14.22,1.06,1.20,1.60,2.44,1.77,1.90,Al Awal Park at King Saud University (Ar-Riyāḍ (Riyadh))
1727460000,Sep 27 2024 - 6:00pm,complete,N/A,Al Quadisiya,Al Ahli,Khaled Al Teris,5,1.50,0.50,2.23,1.69,1,0,1,1,1,0,"43","",3,8,2,0,1,0,1,1,0,1,9,21,6,4,1,8,13,11,42,58,1.79,1.09,1.03,1.59,1.75,25,50,25,0,0,0,50,50,75,13.00,6.00,3.00,3.40,2.20,1.25,1.90,3.30,6.20,1.73,2.00,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1727460000,Sep 27 2024 - 6:00pm,complete,N/A,Al Ittihad,Al Khaleej,Majed Al Shamrani,5,3.00,1.50,2.85,1.38,4,1,5,1,0,1,"49,56,68,90'5","5",5,2,2,0,0,0,1,1,0,0,16,11,8,7,5,2,9,5,65,35,1.78,0.75,1.99,1.20,3.50,50,75,50,25,25,25,75,50,75,7.00,5.00,1.28,5.22,7.93,1.18,1.57,2.44,4.19,1.83,1.85,King Abdullah Sports City (Jeddah)
1727536200,Sep 28 2024 - 3:10pm,complete,N/A,Al Fateh,Al Akhdoud,N/A,5,1.50,0.00,1.15,1.08,2,4,6,3,2,1,"7,19","26,70,74,90'1",2,6,1,1,1,1,1,1,0,2,15,21,7,12,5,6,12,12,55,45,0.90,1.58,1.53,2.36,2.25,50,50,50,25,0,25,50,25,100,11.00,2.00,1.83,3.60,4.00,1.25,1.91,3.30,7.00,1.80,2.00,Al Fateh Club Stadium (Al-Hofuf)
1727538300,Sep 28 2024 - 3:45pm,complete,N/A,Al Orubah,Dhamk,Mohammed Al Hoaish,5,3.00,0.00,1.15,0.69,1,0,1,1,1,0,"45'4","",2,3,5,0,0,0,1,4,0,0,8,13,3,4,3,9,15,12,39,61,1.38,1.16,0.83,1.48,3.25,50,50,50,50,50,25,50,50,100,6.00,6.50,2.60,3.35,2.60,1.25,1.85,3.25,6.50,1.73,2.00,Al-Jouf University Stadium (Sakākā (Sakakah))
1727546400,Sep 28 2024 - 6:00pm,complete,N/A,Al Kholood,Al Hilal,Anastasios Sidiropoulos,5,0.50,3.00,1.54,2.00,2,4,6,3,0,3,"71,87","38,43,45'3,48",4,6,2,0,2,0,0,2,0,2,8,14,4,5,2,4,18,12,35,65,1.31,1.84,1.14,1.52,3.25,25,75,75,25,25,50,50,50,75,10.50,2.00,9.94,6.98,1.16,1.09,1.33,1.78,2.90,1.73,2.00,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1727623500,Sep 29 2024 - 3:25pm,complete,N/A,Al Feiha,Al Riyadh,Ahmad Al Rumaikhani,5,0.00,2.00,0.92,1.15,2,0,2,2,2,0,"20,35","",5,4,2,0,2,0,1,1,2,0,15,15,9,3,4,9,12,11,47,53,1.04,1.51,1.73,1.52,4.75,75,100,100,75,75,50,75,100,100,10.00,5.50,2.37,3.25,2.83,1.33,2.00,3.55,7.00,1.73,1.95,Al Majma'ah Sports City Stadium (Al Majma'ah)
1727632800,Sep 29 2024 - 6:00pm,complete,N/A,Al Taawon,Al Ittifaq,Faisal Alblwi,5,3.00,3.00,1.54,1.93,1,1,2,1,1,0,"13","90'3",5,10,2,1,3,0,2,1,0,3,14,17,7,6,6,8,11,6,40,60,1.40,1.32,1.54,1.82,1.75,25,50,25,0,0,0,50,25,100,4.50,5.00,2.35,3.20,2.85,1.28,1.90,3.50,6.50,1.67,2.05,Al Taawoun Club Stadium (Buraydah (Buraidah))
1727632800,Sep 29 2024 - 6:00pm,complete,N/A,Al Shabab,Al Raed,Abdulsamad Bakri,5,1.50,2.00,1.92,0.77,2,1,3,2,1,1,"27,65","14",9,3,4,0,2,1,1,3,1,2,26,4,10,2,5,2,15,4,64,36,1.23,1.58,2.22,0.58,2.25,25,50,25,25,25,25,75,25,75,5.00,4.00,1.50,4.20,6.00,1.25,1.75,2.90,5.50,1.83,1.85,Al-Shabab Club Stadium (Riyadh)
1727967600,Oct 03 2024 - 3:00pm,complete,N/A,Al Ittifaq,Al Raed,Raed Al Zahrani,6,1.50,1.33,0.75,0.77,0,1,1,1,0,1,"","36",6,1,1,0,2,0,1,0,0,2,20,13,5,3,12,7,12,11,69,31,1.03,1.25,1.95,0.97,2.67,34,75,59,17,17,34,75,42,100,6.17,4.00,1.69,3.60,4.47,1.28,1.99,3.25,6.25,1.91,1.77,Al Ettifaq Club Stadium (Ad Dammām (Dammam))
1727978400,Oct 03 2024 - 6:00pm,complete,N/A,Al Akhdoud,Al Ittihad,N/A,6,0.50,1.50,0.69,1.92,1,2,3,0,0,0,"90'5","50,89",7,5,3,0,3,0,0,3,0,3,13,6,7,4,4,1,8,10,39,61,1.08,1.00,1.47,0.99,2.00,25,50,50,25,0,50,50,0,50,9.00,4.50,5.68,4.71,1.46,1.15,1.48,2.23,3.74,1.60,2.30,Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran)
1727978400,Oct 03 2024 - 6:00pm,complete,N/A,Al Wahda,Al Feiha,N/A,6,1.33,0.50,0.86,1.08,2,2,4,1,1,0,"4,82","74,90'14",0,7,3,0,3,0,0,3,0,3,8,16,4,7,1,6,8,11,36,64,1.39,0.93,0.73,1.69,1.92,34,34,34,17,17,17,34,17,75,6.17,6.33,1.89,3.68,3.71,1.23,1.75,2.84,5.14,1.65,2.05,King Abdulaziz Sports City Stadium (Makkah (Mecca))
1728054000,Oct 04 2024 - 3:00pm,complete,N/A,Al Khaleej,Al Kholood,Sami Al Jires,6,0.50,1.50,1.15,0.85,1,0,1,0,0,0,"66","",9,4,1,0,2,0,1,0,2,0,17,13,5,3,8,6,12,13,62,38,1.03,1.25,1.58,1.03,1.50,25,25,25,25,0,0,25,25,75,8.00,2.50,2.30,3.20,3.10,1.35,2.00,3.60,7.00,1.73,1.95,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1728054900,Oct 04 2024 - 3:15pm,complete,N/A,Al Riyadh,Al Quadisiya,Ivan Barton,6,1.50,2.00,1.46,1.77,2,1,3,1,1,0,"24,59","79",4,5,2,0,1,0,0,2,0,1,12,18,7,9,3,4,11,9,31,69,1.13,1.18,1.33,1.89,2.00,25,50,50,25,0,0,25,50,75,9.50,5.00,6.75,4.20,1.42,1.24,1.86,2.97,5.50,2.01,1.68,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1728064800,Oct 04 2024 - 6:00pm,complete,N/A,Dhamk,Al Shabab,N/A,N/A,1.50,3.00,1.46,1.62,1,0,1,0,0,0,"66","",4,2,2,0,3,0,1,1,1,2,14,9,5,3,6,3,9,9,32,68,1.48,0.72,1.24,0.94,1.75,25,25,25,25,0,25,75,0,50,6.00,5.00,3.65,3.45,2.00,1.33,1.91,3.55,6.25,1.70,1.90,N/A
1728141300,Oct 05 2024 - 3:15pm,complete,N/A,Al Nassr,Al Orubah,Yael Falcón Pérez,6,1.67,0.33,1.92,0.85,3,0,3,2,2,0,"17,29,71","",6,4,0,0,1,0,0,0,0,1,8,7,2,2,6,5,15,9,58,42,2.19,1.06,0.00,0.00,2.84,67,100,34,17,17,34,84,33,100,12.00,4.33,1.12,8.00,19.00,1.05,1.25,1.73,2.75,1.90,1.87,N/A
1728141900,Oct 05 2024 - 3:25pm,complete,N/A,Al Taawon,Al Fateh,Majed Al Shamrani,6,2.33,0.00,1.54,0.62,2,0,2,1,1,0,"45'3,81","",5,6,1,0,2,0,1,0,1,1,9,7,6,4,3,3,14,11,47,53,1.45,1.23,0.00,0.00,1.84,17,59,25,0,0,0,59,25,100,7.33,5.17,1.79,3.62,3.92,1.21,1.79,2.82,5.15,1.73,2.10,Al Taawoun Club Stadium (Buraydah (Buraidah))
1728151200,Oct 05 2024 - 6:00pm,complete,N/A,Al Ahli,Al Hilal,Slavko Vinčić,6,3.00,3.00,2.08,2.00,1,2,3,1,1,0,"12","56,78",6,3,3,0,2,0,1,2,0,2,7,7,3,5,4,2,17,17,41,59,2.30,1.73,0.00,0.00,4.00,42,100,75,42,42,59,84,59,84,11.33,3.33,3.90,4.20,1.73,1.12,1.40,2.00,3.25,1.40,2.65,King Abdullah Sports City (Jeddah)
1729262700,Oct 18 2024 - 2:45pm,complete,N/A,Al Khaleej,Al Ahli,Faisal Alblwi,7,1.33,0.33,1.15,1.69,0,3,3,0,0,0,"","55,70,74",1,5,3,1,2,0,1,3,1,1,10,15,0,7,8,6,8,22,50,50,1.21,1.26,0.67,1.70,1.00,17,17,0,0,0,0,17,17,67,10.00,2.67,4.67,4.25,1.60,0.00,1.76,2.30,0.00,1.80,1.91,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
